CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2023-10-01 02:30:00+02:00,0.0,488.0,,,,,,,0.0,2025.0,4703.0,,,,,,,,,241.0,2869.0,0.0,2545.0,,,,,,,,0.0,90.0,,,,,,,,,,,,,,,,,,0.0,1021.0,1820.0,,,,,,,,,,,,,,,,0.0,428.0,,,,,,,,,,,
2023-10-01 02:45:00+02:00,0.0,476.0,,,,,,,0.0,1995.0,4805.0,,,,,,,,,224.0,2851.0,0.0,2556.0,,,,,,,,0.0,90.0,,,,,,,,,,,,,,,,,,0.0,1058.0,1887.0,,,,,,,,,,,,,,,,0.0,431.0,,,,,,,,,,,
2023-10-01 03:00:00+02:00,0.0,472.0,0.0,1089.0,727.0,0.0,305.0,0.0,0.0,1956.0,4907.0,0.0,482.0,547.0,0.0,475.0,79.0,0.0,153.0,206.0,2829.0,0.0,2566.0,0.0,102.0,3745.0,0.0,1135.0,0.0,508.0,0.0,89.0,0.0,157.0,0.0,3.0,0.0,153.0,0.0,5.0,0.0,8.0,0.0,64.0,0.0,910.0,0.0,432.0,39.0,0.0,1095.0,1956.0,0.0,71.0,0.0,194.0,0.0,491.0,0.0,214.0,0.0,0.0,0.0,2853.0,0.0,1.0,545.0,0.0,636.0,0.0,989.0,0.0,3365.0,0.0,1366.0,0.0,976.0,1.0,0.0,1.0
2023-10-01 03:15:00+02:00,0.0,468.0,,,,,,,0.0,1939.0,5021.0,,,,,,,,,193.0,2813.0,0.0,2575.0,,,,,,,,0.0,88.0,,,,,,,,,,,,,,,,,,0.0,1129.0,2025.0,,,,,,,,,,,,,,,,0.0,638.0,,,,,,,,,,,
2023-10-01 03:30:00+02:00,0.0,464.0,,,,,,,0.0,1921.0,5137.0,,,,,,,,,183.0,2799.0,0.0,2583.0,,,,,,,,0.0,88.0,,,,,,,,,,,,,,,,,,0.0,1161.0,2095.0,,,,,,,,,,,,,,,,0.0,640.0,,,,,,,,,,,
2023-10-01 03:45:00+02:00,0.0,464.0,,,,,,,0.0,1914.0,5250.0,,,,,,,,,175.0,2788.0,0.0,2589.0,,,,,,,,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,1192.0,2162.0,,,,,,,,,,,,,,,,0.0,642.0,,,,,,,,,,,
2023-10-01 04:00:00+02:00,0.0,460.0,0.0,1093.0,759.0,0.0,451.0,0.0,0.0,1910.0,5375.0,0.0,461.0,488.0,0.0,453.0,71.0,0.0,152.0,174.0,2778.0,0.0,2593.0,0.0,99.0,3631.0,0.0,1184.0,0.0,503.0,0.0,86.0,0.0,167.0,0.0,4.0,0.0,186.0,0.0,7.0,0.0,7.0,0.0,65.0,0.0,1011.0,0.0,403.0,36.0,0.0,1223.0,2231.0,0.0,67.0,0.0,150.0,0.0,445.0,0.0,239.0,0.0,0.0,0.0,2797.0,0.0,1.0,609.0,0.0,812.0,0.0,986.0,0.0,3366.0,0.0,1321.0,0.0,946.0,0.0,0.0,1.0
2023-10-01 04:15:00+02:00,0.0,456.0,,,,,,,0.0,1923.0,5494.0,,,,,,,,,160.0,2770.0,0.0,2598.0,,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,0.0,1252.0,2301.0,,,,,,,,,,,,,,,,0.0,813.0,,,,,,,,,,,
2023-10-01 04:30:00+02:00,0.0,452.0,,,,,,,0.0,1934.0,5610.0,,,,,,,,,143.0,2761.0,0.0,2604.0,,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,0.0,1278.0,2369.0,,,,,,,,,,,,,,,,0.0,814.0,,,,,,,,,,,
2023-10-01 04:45:00+02:00,0.0,452.0,,,,,,,0.0,1950.0,5724.0,,,,,,,,,122.0,2753.0,0.0,2611.0,,,,,,,,0.0,84.0,,,,,,,,,,,,,,,,,,0.0,1303.0,2436.0,,,,,,,,,,,,,,,,0.0,815.0,,,,,,,,,,,
2023-10-01 05:00:00+02:00,0.0,448.0,0.0,1072.0,773.0,0.0,486.0,0.0,0.0,1978.0,5858.0,0.0,417.0,417.0,0.0,431.0,67.0,0.0,144.0,100.0,2743.0,0.0,2620.0,0.0,140.0,3517.0,0.0,1181.0,0.0,507.0,0.0,84.0,0.0,172.0,0.0,4.0,0.0,216.0,0.0,8.0,0.0,8.0,0.0,67.0,0.0,1094.0,0.0,359.0,30.0,0.0,1329.0,2507.0,0.0,62.0,0.0,97.0,0.0,385.0,0.0,247.0,0.0,0.0,0.0,2702.0,0.0,1.0,689.0,1.0,957.0,0.0,1003.0,0.0,3376.0,0.0,1283.0,0.0,907.0,1.0,0.0,1.0
2023-10-01 05:15:00+02:00,0.0,444.0,,,,,,,0.0,2040.0,5995.0,,,,,,,,,82.0,2735.0,0.0,2626.0,,,,,,,,0.0,84.0,,,,,,,,,,,,,,,,,,0.0,1345.0,2557.0,,,,,,,,,,,,,,,,1.0,958.0,,,,,,,,,,,
2023-10-01 05:30:00+02:00,0.0,440.0,,,,,,,0.0,2106.0,6134.0,,,,,,,,,70.0,2727.0,1.0,2628.0,,,,,,,,0.0,84.0,,,,,,,,,,,,,,,,,,0.0,1351.0,2585.0,,,,,,,,,,,,,,,,1.0,960.0,,,,,,,,,,,
2023-10-01 05:45:00+02:00,0.0,436.0,,,,,,,0.0,2175.0,6270.0,,,,,,,,,62.0,2721.0,0.0,2635.0,,,,,,,,0.0,84.0,,,,,,,,,,,,,,,,,,0.0,1357.0,2615.0,,,,,,,,,,,,,,,,1.0,961.0,,,,,,,,,,,
2023-10-01 06:00:00+02:00,0.0,432.0,0.0,1070.0,761.0,0.0,488.0,10.0,0.0,2264.0,6432.0,0.0,380.0,317.0,0.0,410.0,67.0,5.0,141.0,55.0,2711.0,0.0,2652.0,0.0,124.0,3308.0,45.0,1159.0,2.0,507.0,2.0,83.0,0.0,177.0,0.0,5.0,0.0,242.0,0.0,9.0,0.0,10.0,0.0,68.0,0.0,1128.0,0.0,324.0,18.0,0.0,1364.0,2642.0,0.0,57.0,0.0,57.0,0.0,340.0,0.0,239.0,0.0,0.0,15.0,2596.0,0.0,1.0,783.0,17.0,1065.0,0.0,1019.0,0.0,3717.0,0.0,1252.0,0.0,866.0,1.0,15.0,1.0
2023-10-01 06:15:00+02:00,0.0,424.0,,,,,,,0.0,2429.0,6574.0,,,,,,,,,51.0,2714.0,0.0,2649.0,,,,,,,,2.0,81.0,,,,,,,,,,,,,,,,,,0.0,1370.0,2672.0,,,,,,,,,,,,,,,,19.0,1066.0,,,,,,,,,,,
2023-10-01 06:30:00+02:00,0.0,416.0,,,,,,,0.0,2592.0,6715.0,,,,,,,,,47.0,2722.0,1.0,2635.0,,,,,,,,8.0,80.0,,,,,,,,,,,,,,,,,,0.0,1377.0,2697.0,,,,,,,,,,,,,,,,22.0,1067.0,,,,,,,,,,,
2023-10-01 06:45:00+02:00,0.0,408.0,,,,,,,0.0,2746.0,6845.0,,,,,,,,,44.0,2728.0,10.0,2608.0,,,,,,,,36.0,79.0,,,,,,,,,,,,,,,,,,0.0,1383.0,2725.0,,,,,,,,,,,,,,,,28.0,1068.0,,,,,,,,,,,
2023-10-01 07:00:00+02:00,52.0,396.0,9.0,1060.0,745.0,15.0,475.0,93.0,60.0,2895.0,6977.0,6.0,374.0,233.0,7.0,390.0,62.0,50.0,142.0,40.0,2764.0,25.0,2560.0,0.0,112.0,3100.0,605.0,1138.0,9.0,496.0,100.0,76.0,0.0,182.0,0.0,6.0,0.0,260.0,0.0,10.0,0.0,11.0,0.0,69.0,0.0,1108.0,0.0,303.0,14.0,0.0,1390.0,2750.0,0.0,47.0,0.0,29.0,0.0,293.0,0.0,230.0,0.0,0.0,600.0,2494.0,0.0,1.0,856.0,188.0,1118.0,0.0,984.0,1.0,3582.0,7.0,1198.0,5.0,819.0,12.0,70.0,1.0
2023-10-01 07:15:00+02:00,76.0,376.0,,,,,,,238.0,3029.0,7120.0,,,,,,,,,42.0,2742.0,38.0,2525.0,,,,,,,,197.0,72.0,,,,,,,,,,,,,,,,,,0.0,1395.0,2776.0,,,,,,,,,,,,,,,,207.0,1118.0,,,,,,,,,,,
2023-10-01 07:30:00+02:00,92.0,360.0,,,,,,,626.0,3157.0,7247.0,,,,,,,,,48.0,2695.0,50.0,2498.0,,,,,,,,316.0,69.0,,,,,,,,,,,,,,,,,,0.0,1399.0,2796.0,,,,,,,,,,,,,,,,229.0,1118.0,,,,,,,,,,,
2023-10-01 07:45:00+02:00,116.0,340.0,,,,,,,1354.0,3262.0,7382.0,,,,,,,,,62.0,2631.0,65.0,2460.0,,,,,,,,448.0,65.0,,,,,,,,,,,,,,,,,,0.0,1403.0,2817.0,,,,,,,,,,,,,,,,250.0,1118.0,,,,,,,,,,,
2023-10-01 08:00:00+02:00,152.0,320.0,517.0,1040.0,717.0,368.0,442.0,315.0,2448.0,3304.0,7476.0,42.0,386.0,195.0,38.0,371.0,59.0,123.0,147.0,462.0,2558.0,85.0,2404.0,4.0,111.0,2894.0,1661.0,1121.0,27.0,493.0,585.0,61.0,92.0,189.0,257.0,6.0,534.0,260.0,728.0,11.0,125.0,13.0,334.0,67.0,767.0,1037.0,46.0,283.0,15.0,2.0,1407.0,2840.0,0.0,37.0,0.0,24.0,0.0,246.0,0.0,222.0,0.0,0.0,1807.0,2320.0,24.0,2.0,900.0,466.0,1108.0,0.0,1225.0,5.0,3442.0,68.0,1082.0,48.0,772.0,52.0,120.0,1.0
2023-10-01 08:15:00+02:00,204.0,300.0,,,,,,,3863.0,3341.0,7530.0,,,,,,,,,913.0,2483.0,101.0,2378.0,,,,,,,,736.0,55.0,,,,,,,,,,,,,,,,,,319.0,1392.0,2804.0,,,,,,,,,,,,,,,,493.0,1109.0,,,,,,,,,,,
2023-10-01 08:30:00+02:00,260.0,280.0,,,,,,,5494.0,3379.0,7562.0,,,,,,,,,1605.0,2415.0,115.0,2374.0,,,,,,,,895.0,50.0,,,,,,,,,,,,,,,,,,634.0,1359.0,2710.0,,,,,,,,,,,,,,,,516.0,1109.0,,,,,,,,,,,
2023-10-01 08:45:00+02:00,328.0,260.0,,,,,,,7241.0,3405.0,7538.0,,,,,,,,,2509.0,2351.0,129.0,2372.0,,,,,,,,1050.0,44.0,,,,,,,,,,,,,,,,,,948.0,1327.0,2616.0,,,,,,,,,,,,,,,,538.0,1110.0,,,,,,,,,,,
2023-10-01 09:00:00+02:00,424.0,240.0,1846.0,1024.0,626.0,884.0,330.0,639.0,9108.0,3414.0,7498.0,89.0,394.0,217.0,74.0,340.0,66.0,189.0,156.0,4950.0,2296.0,142.0,2367.0,1340.0,106.0,2697.0,2631.0,1167.0,43.0,488.0,1194.0,39.0,184.0,199.0,562.0,4.0,1175.0,245.0,1797.0,10.0,300.0,12.0,659.0,56.0,1357.0,1004.0,116.0,285.0,20.0,1266.0,1294.0,2521.0,0.0,28.0,0.0,30.0,0.0,192.0,0.0,238.0,0.0,0.0,3217.0,2221.0,379.0,1.0,926.0,717.0,1100.0,1.0,1109.0,10.0,3295.0,164.0,910.0,100.0,792.0,108.0,170.0,1.0
2023-10-01 09:15:00+02:00,512.0,224.0,,,,,,,11114.0,3429.0,7256.0,,,,,,,,,6482.0,2230.0,155.0,2398.0,,,,,,,,1333.0,35.0,,,,,,,,,,,,,,,,,,1725.0,1262.0,2428.0,,,,,,,,,,,,,,,,736.0,1102.0,,,,,,,,,,,
2023-10-01 09:30:00+02:00,616.0,208.0,,,,,,,13140.0,3437.0,7015.0,,,,,,,,,7997.0,2161.0,167.0,2442.0,,,,,,,,1465.0,31.0,,,,,,,,,,,,,,,,,,2184.0,1230.0,2337.0,,,,,,,,,,,,,,,,753.0,1104.0,,,,,,,,,,,
2023-10-01 09:45:00+02:00,724.0,192.0,,,,,,,15123.0,3454.0,6796.0,,,,,,,,,9411.0,2092.0,179.0,2555.0,,,,,,,,1587.0,27.0,,,,,,,,,,,,,,,,,,2641.0,1199.0,2247.0,,,,,,,,,,,,,,,,769.0,1107.0,,,,,,,,,,,
2023-10-01 10:00:00+02:00,828.0,184.0,3221.0,977.0,441.0,1344.0,339.0,922.0,16973.0,3462.0,6585.0,129.0,397.0,258.0,106.0,318.0,74.0,246.0,164.0,11864.0,2000.0,193.0,2787.0,4747.0,103.0,2500.0,3270.0,1255.0,61.0,485.0,1696.0,24.0,240.0,218.0,793.0,2.0,1585.0,260.0,2959.0,8.0,441.0,11.0,814.0,52.0,1808.0,1068.0,194.0,320.0,21.0,3101.0,1168.0,2152.0,0.0,18.0,0.0,44.0,0.0,173.0,0.0,273.0,0.0,0.0,4340.0,2268.0,963.0,2.0,893.0,904.0,1207.0,1.0,950.0,16.0,3337.0,263.0,757.0,144.0,802.0,155.0,220.0,1.0
2023-10-01 10:15:00+02:00,920.0,184.0,,,,,,,18675.0,3457.0,6483.0,,,,,,,,,13013.0,1959.0,202.0,2878.0,,,,,,,,1793.0,22.0,,,,,,,,,,,,,,,,,,3469.0,1132.0,2068.0,,,,,,,,,,,,,,,,916.0,1209.0,,,,,,,,,,,
2023-10-01 10:30:00+02:00,1000.0,188.0,,,,,,,20233.0,3446.0,6385.0,,,,,,,,,13817.0,1940.0,210.0,2882.0,,,,,,,,1880.0,21.0,,,,,,,,,,,,,,,,,,3836.0,1091.0,1993.0,,,,,,,,,,,,,,,,926.0,1211.0,,,,,,,,,,,
2023-10-01 10:45:00+02:00,1080.0,188.0,,,,,,,21650.0,3442.0,6276.0,,,,,,,,,14331.0,1940.0,214.0,2839.0,,,,,,,,1955.0,19.0,,,,,,,,,,,,,,,,,,4202.0,1051.0,1917.0,,,,,,,,,,,,,,,,934.0,1213.0,,,,,,,,,,,
2023-10-01 11:00:00+02:00,1152.0,196.0,4195.0,887.0,338.0,1675.0,342.0,1152.0,22906.0,3440.0,6210.0,154.0,416.0,308.0,119.0,316.0,78.0,260.0,166.0,14903.0,1941.0,214.0,2713.0,8001.0,108.0,2304.0,3585.0,1323.0,71.0,480.0,2020.0,19.0,266.0,246.0,944.0,1.0,1757.0,320.0,3887.0,6.0,538.0,13.0,862.0,63.0,2004.0,1174.0,262.0,341.0,20.0,4567.0,1011.0,1841.0,0.0,13.0,0.0,65.0,0.0,160.0,0.0,307.0,0.0,0.0,5171.0,2358.0,1404.0,2.0,803.0,975.0,1289.0,2.0,843.0,20.0,3332.0,344.0,671.0,174.0,749.0,183.0,250.0,1.0
2023-10-01 11:15:00+02:00,1228.0,204.0,,,,,,,24067.0,3440.0,6345.0,,,,,,,,,15106.0,1961.0,217.0,2608.0,,,,,,,,2074.0,20.0,,,,,,,,,,,,,,,,,,4859.0,998.0,1819.0,,,,,,,,,,,,,,,,979.0,1290.0,,,,,,,,,,,
2023-10-01 11:30:00+02:00,1296.0,216.0,,,,,,,25075.0,3444.0,6456.0,,,,,,,,,15257.0,1984.0,220.0,2512.0,,,,,,,,2117.0,20.0,,,,,,,,,,,,,,,,,,5148.0,1012.0,1848.0,,,,,,,,,,,,,,,,981.0,1291.0,,,,,,,,,,,
2023-10-01 11:45:00+02:00,1364.0,228.0,,,,,,,25922.0,3437.0,6551.0,,,,,,,,,15372.0,2011.0,224.0,2369.0,,,,,,,,2148.0,21.0,,,,,,,,,,,,,,,,,,5439.0,1026.0,1879.0,,,,,,,,,,,,,,,,981.0,1292.0,,,,,,,,,,,
2023-10-01 12:00:00+02:00,1416.0,236.0,4856.0,756.0,337.0,1864.0,298.0,1441.0,26584.0,3444.0,6606.0,177.0,470.0,395.0,105.0,301.0,73.0,258.0,146.0,15512.0,2032.0,231.0,2164.0,10173.0,79.0,1970.0,3593.0,1374.0,73.0,417.0,2160.0,21.0,273.0,278.0,994.0,1.0,1818.0,384.0,4340.0,5.0,578.0,19.0,876.0,89.0,2090.0,1278.0,290.0,356.0,25.0,5729.0,1040.0,1910.0,0.0,13.0,0.0,71.0,0.0,152.0,0.0,319.0,0.0,0.0,5474.0,2469.0,1652.0,2.0,760.0,879.0,1226.0,2.0,765.0,23.0,3169.0,382.0,630.0,182.0,670.0,206.0,230.0,1.0
2023-10-01 12:15:00+02:00,1452.0,248.0,,,,,,,27159.0,3447.0,6734.0,,,,,,,,,15563.0,2071.0,233.0,2015.0,,,,,,,,2160.0,21.0,,,,,,,,,,,,,,,,,,5906.0,1055.0,1945.0,,,,,,,,,,,,,,,,878.0,1227.0,,,,,,,,,,,
2023-10-01 12:30:00+02:00,1480.0,256.0,,,,,,,27589.0,3455.0,6913.0,,,,,,,,,15585.0,2118.0,232.0,1904.0,,,,,,,,2160.0,22.0,,,,,,,,,,,,,,,,,,6085.0,1071.0,1983.0,,,,,,,,,,,,,,,,876.0,1228.0,,,,,,,,,,,
2023-10-01 12:45:00+02:00,1500.0,268.0,,,,,,,27864.0,3458.0,7103.0,,,,,,,,,15581.0,2169.0,230.0,1787.0,,,,,,,,2157.0,22.0,,,,,,,,,,,,,,,,,,6263.0,1087.0,2018.0,,,,,,,,,,,,,,,,873.0,1229.0,,,,,,,,,,,
2023-10-01 13:00:00+02:00,1504.0,276.0,4949.0,628.0,352.0,1888.0,313.0,1891.0,27935.0,3462.0,7276.0,166.0,528.0,459.0,95.0,292.0,72.0,243.0,119.0,15590.0,2235.0,225.0,1661.0,11290.0,86.0,1637.0,3343.0,1402.0,70.0,354.0,2135.0,22.0,261.0,307.0,995.0,1.0,1824.0,445.0,4325.0,4.0,568.0,26.0,827.0,136.0,2031.0,1407.0,283.0,373.0,24.0,6442.0,1102.0,2056.0,0.0,15.0,0.0,106.0,0.0,143.0,0.0,305.0,0.0,0.0,4566.0,2534.0,1748.0,3.0,739.0,783.0,855.0,3.0,578.0,24.0,3003.0,380.0,622.0,189.0,593.0,211.0,210.0,1.0
2023-10-01 13:15:00+02:00,1500.0,284.0,,,,,,,27886.0,3462.0,7444.0,,,,,,,,,15542.0,2277.0,220.0,1582.0,,,,,,,,2106.0,23.0,,,,,,,,,,,,,,,,,,6498.0,1116.0,2095.0,,,,,,,,,,,,,,,,778.0,856.0,,,,,,,,,,,
2023-10-01 13:30:00+02:00,1488.0,292.0,,,,,,,27688.0,3470.0,7626.0,,,,,,,,,15478.0,2309.0,214.0,1536.0,,,,,,,,2067.0,23.0,,,,,,,,,,,,,,,,,,6553.0,1126.0,2134.0,,,,,,,,,,,,,,,,770.0,856.0,,,,,,,,,,,
